active_mechanisms,balanced_depth,balanced_equiv,balanced_geom,balanced_identity,balanced_inv,balanced_kl,balanced_moment,balanced_node,balanced_proj,balanced_recon,balanced_scale,balanced_spectral,balanced_total,balanced_vq,coarse_effective_code_fraction,depth,depth_mean,edge_entropy,effective_rank,equiv,evidence_status,feature_effective_rank,fine_effective_code_fraction,geom,graph_energy,heldout_probe_accuracy,heldout_structural_probe_accuracy,identity,initialization,inv,kl,latent_cosine_mean,mode,model_variant,moment,node,node_entropy,perplexity_coarse,perplexity_fine,probe_protocol,profile,proj,quantized_cosine_mean,quantizer_metrics_applicable,recon,retained_run,scale,seed,spectral,split_protocol,stack_alignment,stack_geodesic,struct_gate_mean,structural_effective_rank,structural_mse_mean,total,total_params,trainable_params,usage,view_gate_mean,vq
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.010278971865773201,0.0,0.0,0.0,0.13625144958496094,0.0,0.0,0.6960284113883972,0.5700559616088867,0.34526848793029785,0.044840097427368164,0.5448400974273682,0.6921472549438477,3.3360612392425537,0.8375080823898315,development_only,1.2013720273971558,0.5414144396781921,0.4628664255142212,1.0876331329345703,0.631578947368421,0.7368421052631579,0.0031128739938139915,"{'sha256': 'd02540021f42e257cc62343426917bf56a6c633f91d381205fc4a58f58073ea4', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.8206961750984192,1.9168064594268799,0.992152750492096,simple_plus_vq,ripii,0.7701497077941895,1.5713305473327637,1.3815691471099854,2.762147903442383,4.331315517425537,ridge fit on train features; scored once on test,research,1.5977965593338013,0.1958383321762085,True,0.16225726902484894,research/results/development/objective_study_v1/runs/simple_plus_vq/seed_809,0.8233996629714966,809,2.0803163051605225,70% train / 15% validation / 15% held-out test,0.2314332127571106,0.3955915868282318,0.5212713479995728,3.3360612392425537,0.1416730433702469,0.6960284113883972,54829,54829,0.625,0.5249837636947632,0.5766077637672424
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.014940069057047367,0.0,0.0,0.0,0.1615375131368637,0.0,0.0,0.8638323545455933,0.7172349095344543,0.2936118245124817,0.05813568830490112,0.5581356883049011,0.6927282810211182,2.5099401473999023,0.49548256397247314,development_only,1.753759503364563,0.2856362462043762,0.629838764667511,1.0030097961425781,0.6842105263157895,0.7368421052631579,0.012391718104481697,"{'sha256': 'b7a2bb59ae1db1663bf7cce19ae7a3599442e0fe0961b2d0d559b6dbe21efa7b', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.34455999732017517,1.4635330438613892,0.9923673868179321,simple_plus_vq,ripii,0.7412464022636414,1.6386932134628296,1.3693536520004272,2.3488945960998535,2.2850899696350098,ridge fit on train features; scored once on test,research,1.4784824848175049,0.6692284345626831,True,0.18681614100933075,research/results/development/objective_study_v1/runs/simple_plus_vq/seed_907,0.5181695818901062,907,2.3202874660491943,70% train / 15% validation / 15% held-out test,0.3149193823337555,0.41456905007362366,0.5015535354614258,2.5099401473999023,0.18945743143558502,0.8638323545455933,54829,54829,0.5,0.5020583868026733,0.7181128859519958
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.011738168075680733,0.0,0.1423523873090744,0.0,0.1517912894487381,0.0,0.0,0.2824054956436157,0.0,0.20913229882717133,0.0411909818649292,0.5411909818649292,0.6928239464759827,1.6809369325637817,0.6069440245628357,development_only,1.5578429698944092,0.19334501028060913,0.2832881808280945,0.9919418692588806,0.6842105263157895,0.6842105263157895,0.0031396702397614717,"{'sha256': '9e7fddc28996d382028711bd861186150e31d9fe1d599276946f3e0810769ce5', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.23573799431324005,1.779798984527588,0.9996466636657715,simple_plus_node,ripii,0.6955040097236633,1.629233956336975,1.385617733001709,1.6730583906173706,1.546760082244873,ridge fit on train features; scored once on test,research,1.7477567195892334,0.7649636268615723,True,0.1776420921087265,research/results/development/objective_study_v1/runs/simple_plus_node/seed_701,0.5681321024894714,701,1.7949765920639038,70% train / 15% validation / 15% held-out test,0.14164409041404724,0.30065637826919556,0.5474151968955994,1.6809369325637817,0.23170912265777588,0.2824054956436157,54829,54829,0.25,0.5425702333450317,2.022787094116211
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.013301767408847809,0.0,0.13865159451961517,0.0,0.13271288573741913,0.0,0.0,0.2580627202987671,0.0,0.4860912561416626,0.04693174362182617,0.5469317436218262,0.692184567451477,2.4844911098480225,0.8177092671394348,development_only,1.4706453084945679,0.4838672876358032,0.3897494673728943,1.0913280248641968,0.5263157894736842,0.6842105263157895,0.007876026444137096,"{'sha256': 'd02540021f42e257cc62343426917bf56a6c633f91d381205fc4a58f58073ea4', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.8393166065216064,1.6543985605239868,0.9946619272232056,simple_plus_node,ripii,0.6224948763847351,1.5925421714782715,1.3830041885375977,3.888730049133301,3.870938301086426,ridge fit on train features; scored once on test,research,1.6552327871322632,0.17195594310760498,True,0.15899658203125,research/results/development/objective_study_v1/runs/simple_plus_node/seed_809,0.7116028070449829,809,2.1883962154388428,70% train / 15% validation / 15% held-out test,0.19487473368644714,0.37438520789146423,0.5373188853263855,2.4844911098480225,0.40575486421585083,0.2580627202987671,54829,54829,0.5625,0.5403832793235779,1.3587167263031006
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.018877919763326645,0.0,0.13633449375629425,0.0,0.16289162635803223,0.0,0.0,0.28034818172454834,0.0,0.294509619474411,0.046775102615356445,0.5467751026153564,0.6928703784942627,2.414066791534424,0.6796790361404419,development_only,1.6034780740737915,0.37318873405456543,0.7630627751350403,0.9997759461402893,0.6842105263157895,0.7368421052631579,0.006868770346045494,"{'sha256': 'b7a2bb59ae1db1663bf7cce19ae7a3599442e0fe0961b2d0d559b6dbe21efa7b', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.5541697144508362,1.0699585676193237,0.9917762279510498,simple_plus_node,ripii,0.5888662338256836,1.5690858364105225,1.3750114440917969,2.356076955795288,2.9855098724365234,ridge fit on train features; scored once on test,research,1.4049553871154785,0.46089065074920654,True,0.1880689114332199,research/results/development/objective_study_v1/runs/simple_plus_node/seed_907,0.7101415395736694,907,3.154919385910034,70% train / 15% validation / 15% held-out test,0.38153138756752014,0.39830008149147034,0.5347473621368408,2.414066791534424,0.3734988272190094,0.28034818172454834,54829,54829,0.4375,0.5333619117736816,1.2701810598373413
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.011218024417757988,0.008669756352901459,0.0,0.0,0.1496223360300064,0.0,0.0,0.14707405865192413,0.0,0.20913229882717133,0.045078277587890625,0.5450782775878906,0.6930565237998962,1.7832900285720825,0.6125252842903137,development_only,1.4862123727798462,0.19334501028060913,0.27151650190353394,0.9867929220199585,0.42105263157894735,0.6842105263157895,0.00297612720169127,"{'sha256': '9e7fddc28996d382028711bd861186150e31d9fe1d599276946f3e0810769ce5', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.23551833629608154,1.8230558633804321,0.9997546672821045,simple_plus_moment,ripii,0.6469464898109436,1.7640552520751953,1.3855829238891602,1.6730583906173706,1.546760082244873,ridge fit on train features; scored once on test,research,1.7578399181365967,0.7649636268615723,True,0.17550139129161835,research/results/development/objective_study_v1/runs/simple_plus_moment/seed_701,0.5712448358535767,701,1.7731877565383911,70% train / 15% validation / 15% held-out test,0.13575825095176697,0.28213638067245483,0.5366142392158508,1.7832900285720825,0.29984211921691895,0.14707405865192413,54829,54829,0.25,0.5324434041976929,2.1534714698791504
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.011280355975031853,0.0016515664756298065,0.0,0.0,0.13100019097328186,0.0,0.0,0.12137140333652496,0.0,0.30672022700309753,0.05384552478790283,0.5538455247879028,0.6922902464866638,2.715806007385254,0.8048154711723328,development_only,1.4240670204162598,0.42416638135910034,0.3447837829589844,1.0906659364700317,0.47368421052631576,0.5789473684210527,0.006477016489952803,"{'sha256': 'd02540021f42e257cc62343426917bf56a6c633f91d381205fc4a58f58073ea4', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.8607203960418701,1.8412202596664429,0.9961963295936584,simple_plus_moment,ripii,0.5112146735191345,1.644264578819275,1.3822274208068848,2.4537618160247803,3.3933310508728027,ridge fit on train features; scored once on test,research,1.693095326423645,0.14738893508911133,True,0.15729837119579315,research/results/development/objective_study_v1/runs/simple_plus_moment/seed_809,0.6757382750511169,809,1.9837417602539062,70% train / 15% validation / 15% held-out test,0.1723918914794922,0.37831026315689087,0.5362124443054199,2.715806007385254,0.7251212000846863,0.12137140333652496,54829,54829,0.5,0.5383739471435547,1.473900318145752
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.019146274775266647,0.003240186721086502,0.0,0.0,0.1605505347251892,0.0,0.0,0.14464443922042847,0.0,0.4491339921951294,0.04559826850891113,0.5455982685089111,0.692605197429657,2.5366363525390625,0.6555742025375366,development_only,1.4579672813415527,0.38072794675827026,0.694469153881073,1.0017896890640259,0.5789473684210527,0.7894736842105263,0.006212555803358555,"{'sha256': 'b7a2bb59ae1db1663bf7cce19ae7a3599442e0fe0961b2d0d559b6dbe21efa7b', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.7545842528343201,1.0336233377456665,0.9933992624282837,simple_plus_moment,ripii,0.5403028726577759,1.6415716409683228,1.3668491840362549,3.593071937561035,3.045823574066162,ridge fit on train features; scored once on test,research,1.44380784034729,0.25750815868377686,True,0.18573449552059174,research/results/development/objective_study_v1/runs/simple_plus_moment/seed_907,0.6601507663726807,907,2.9183428287506104,70% train / 15% validation / 15% held-out test,0.3472345769405365,0.39644184708595276,0.5383481383323669,2.5366363525390625,0.5008691549301147,0.14464443922042847,54829,54829,0.5625,0.5376352071762085,1.199327826499939
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,-0.02434614673256874,0.0,-0.010511554777622223,0.0,0.0,0.0,0.14978645741939545,0.0,0.0,0.11492875963449478,0.0,0.20913229882717133,0.045824527740478516,0.5458245277404785,0.6930584907531738,1.6352914571762085,0.5929038524627686,development_only,1.5784393548965454,0.19334501028060913,0.2657119631767273,0.9895985126495361,0.42105263157894735,0.6842105263157895,0.0027270098216831684,"{'sha256': '9e7fddc28996d382028711bd861186150e31d9fe1d599276946f3e0810769ce5', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.19998197257518768,1.889851450920105,0.9998140931129456,simple_plus_identity,ripii,0.6974042057991028,1.776210904121399,1.3855431079864502,1.6730583906173706,1.546760082244873,ridge fit on train features; scored once on test,research,1.76192045211792,0.8003843426704407,True,0.1756555587053299,research/results/development/objective_study_v1/runs/simple_plus_identity/seed_701,0.5491451025009155,701,1.720862627029419,70% train / 15% validation / 15% held-out test,0.13285598158836365,0.2809986472129822,0.5449263453483582,1.6352914571762085,0.22222448885440826,0.11492875963449478,54829,54829,0.25,0.540026843547821,2.003018379211426
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,-0.024239826947450638,0.0,-0.011201407760381699,0.0,0.0,0.0,0.13113248348236084,0.0,0.0,0.0956912487745285,0.0,0.3606826663017273,0.05237174034118652,0.5523717403411865,0.6923336982727051,2.4926202297210693,0.768014669418335,development_only,1.314928650856018,0.5063530206680298,0.33354222774505615,1.0912173986434937,0.47368421052631576,0.5789473684210527,0.006060953717678785,"{'sha256': 'd02540021f42e257cc62343426917bf56a6c633f91d381205fc4a58f58073ea4', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.9718674421310425,1.8477401733398438,0.9961721301078796,simple_plus_identity,ripii,0.6124289631843567,1.6493746042251587,1.3823670148849487,2.8854613304138184,4.050824165344238,ridge fit on train features; scored once on test,research,1.700705885887146,0.03628218173980713,True,0.15742088854312897,research/results/development/objective_study_v1/runs/simple_plus_identity/seed_809,0.6476932168006897,809,1.8913344144821167,70% train / 15% validation / 15% held-out test,0.16677111387252808,0.3783079981803894,0.5382813811302185,2.4926202297210693,0.4440266489982605,0.0956912487745285,54829,54829,0.5625,0.5406230092048645,1.3644715547561646
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,-0.024145582690835,0.0,-0.018708623945713043,0.0,0.0,0.0,0.16078121960163116,0.0,0.0,0.11792700737714767,0.0,0.3208548426628113,0.04766249656677246,0.5476624965667725,0.6926681995391846,2.3193395137786865,0.6300200819969177,development_only,1.494748830795288,0.37318873405456543,0.6943296194076538,1.0024631023406982,0.5789473684210527,0.7368421052631579,0.005807547830045223,"{'sha256': 'b7a2bb59ae1db1663bf7cce19ae7a3599442e0fe0961b2d0d559b6dbe21efa7b', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.5644416809082031,1.073955774307251,0.9935768246650696,simple_plus_identity,ripii,0.5999455451965332,1.6415048837661743,1.3675928115844727,2.5668387413024902,2.9855098724365234,ridge fit on train features; scored once on test,research,1.4447510242462158,0.44730067253112793,True,0.18594631552696228,research/results/development/objective_study_v1/runs/simple_plus_identity/seed_907,0.6455934047698975,907,2.812497854232788,70% train / 15% validation / 15% held-out test,0.3471648097038269,0.3978422284126282,0.5353812575340271,2.3193395137786865,0.3570352792739868,0.11792700737714767,54829,54829,0.4375,0.5340754985809326,1.2484235763549805
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",-0.023376625031232834,0.0,0.0,0.0,0.0,-0.010405544191598892,0.0,0.0,0.0,0.1500631868839264,0.0,0.0,0.11628101766109467,0.0,0.20913229882717133,0.021692395210266113,0.5216923952102661,0.6930544376373291,1.6369035243988037,0.5952160954475403,development_only,1.5827901363372803,0.19334501028060913,0.26732152700424194,0.989719569683075,0.42105263157894735,0.6842105263157895,0.0030883257277309895,"{'sha256': '9e7fddc28996d382028711bd861186150e31d9fe1d599276946f3e0810769ce5', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.1999947875738144,1.900488257408142,0.9998076558113098,simple_plus_depth,ripii,0.6964461207389832,1.7733620405197144,1.3855478763580322,1.6730583906173706,1.546760082244873,ridge fit on train features; scored once on test,research,1.7606773376464844,0.8003843426704407,True,0.1759251356124878,research/results/development/objective_study_v1/runs/simple_plus_depth/seed_701,0.5507307648658752,701,1.7449951171875,70% train / 15% validation / 15% held-out test,0.13366076350212097,0.28116482496261597,0.5450471639633179,1.6369035243988037,0.22350673377513885,0.11628101766109467,54829,54829,0.25,0.5401136875152588,2.007537841796875
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",-0.02338216081261635,0.0,0.0,0.0,0.0,-0.011227075010538101,0.0,0.0,0.0,0.1311366707086563,0.0,0.0,0.09652744233608246,0.0,0.34327220916748047,0.02283453941345215,0.5228345394134521,0.6923472881317139,2.498354196548462,0.770713210105896,development_only,1.3201017379760742,0.5063530206680298,0.3357507586479187,1.0913327932357788,0.47368421052631576,0.631578947368421,0.007916959002614021,"{'sha256': 'd02540021f42e257cc62343426917bf56a6c633f91d381205fc4a58f58073ea4', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.9732804894447327,1.8456156253814697,0.9960848093032837,simple_plus_depth,ripii,0.6138578057289124,1.647654414176941,1.3823487758636475,2.7461776733398438,4.050824165344238,ridge fit on train features; scored once on test,research,1.6987261772155762,0.03504699468612671,True,0.15742605924606323,research/results/development/objective_study_v1/runs/simple_plus_depth/seed_809,0.6477833390235901,809,1.9204882383346558,70% train / 15% validation / 15% held-out test,0.16787537932395935,0.37842321395874023,0.5384933352470398,2.498354196548462,0.4410836100578308,0.09652744233608246,54829,54829,0.5625,0.5408475399017334,1.3713802099227905
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",-0.02296094223856926,0.0,0.0,0.0,0.0,-0.018782028928399086,0.0,0.0,0.0,0.16133087873458862,0.0,0.0,0.11958789825439453,0.0,0.3208548426628113,0.028953909873962402,0.5289539098739624,0.6926729083061218,2.3194704055786133,0.6352185606956482,development_only,1.4947619438171387,0.37318873405456543,0.6976747512817383,1.002549171447754,0.5789473684210527,0.7368421052631579,0.006806238554418087,"{'sha256': 'b7a2bb59ae1db1663bf7cce19ae7a3599442e0fe0961b2d0d559b6dbe21efa7b', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.5962026715278625,1.0669739246368408,0.993323564529419,simple_plus_depth,ripii,0.5987458825111389,1.6387553215026855,1.3676661252975464,2.5668387413024902,2.9855098724365234,ridge fit on train features; scored once on test,research,1.4425498247146606,0.41600239276885986,True,0.1864795684814453,research/results/development/objective_study_v1/runs/simple_plus_depth/seed_907,0.6445437669754028,907,2.8615880012512207,70% train / 15% validation / 15% held-out test,0.34883737564086914,0.39760535955429077,0.5352945923805237,2.3194704055786133,0.3581753671169281,0.11958789825439453,54829,54829,0.4375,0.5340297818183899,1.2506134510040283
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",-0.02523326314985752,0.34616175293922424,0.006780039519071579,-0.025824785232543945,0.03350177779793739,0.0042968615889549255,0.01963968761265278,0.15997622907161713,0.3250563144683838,0.20592260360717773,0.05115896463394165,0.0790569931268692,3.15163254737854,1.9711394309997559,0.15362367033958435,0.01486217975616455,0.5148621797561646,0.6931316256523132,2.1198253631591797,0.4113820791244507,development_only,1.9055811166763306,0.15362367033958435,0.3193807005882263,1.0344452857971191,0.5789473684210527,0.6842105263157895,0.003331760410219431,"{'sha256': '9e7fddc28996d382028711bd861186150e31d9fe1d599276946f3e0810769ce5', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.07239251583814621,2.0860085487365723,0.9997962117195129,base,ripii,0.8892245292663574,1.811927080154419,1.3860496282577515,1.2289893627166748,1.2289893627166748,ridge fit on train features; scored once on test,research,1.7101713418960571,0.9280266165733337,True,0.22021730244159698,research/results/development/objective_study_v1/runs/base/seed_701,0.3758554458618164,701,1.022847056388855,70% train / 15% validation / 15% held-out test,0.15969035029411316,0.4102024435997009,0.5458788871765137,2.1198253631591797,0.03496849164366722,3.15163254737854,54829,54829,0.25,0.5427952408790588,1.9959912300109863
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",-0.024430161342024803,0.5156764984130859,0.04905230551958084,-0.024436406791210175,0.033207640051841736,0.004843361675739288,0.014894584193825722,0.15066666901111603,0.26613903045654297,0.237379789352417,0.09557168185710907,0.17001847922801971,3.6103227138519287,2.121739387512207,0.24965384602546692,0.01076480746269226,0.48923519253730774,0.6922361254692078,3.249518632888794,0.6290147304534912,development_only,1.1205636262893677,0.1250000149011612,0.7220737338066101,1.056645393371582,0.2631578947368421,0.7368421052631579,0.010643514804542065,"{'sha256': 'd02540021f42e257cc62343426917bf56a6c633f91d381205fc4a58f58073ea4', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.0711505264043808,1.9680675268173218,0.9947702288627625,base,ripii,0.7777321338653564,1.7131130695343018,1.3830235004425049,1.9972307682037354,1.0000001192092896,ridge fit on train features; scored once on test,research,1.4196374416351318,0.9395604133605957,True,0.2491465061903,research/results/development/objective_study_v1/runs/base/seed_809,0.5875149369239807,809,1.8948255777359009,70% train / 15% validation / 15% held-out test,0.36103686690330505,0.43096035718917847,0.5471019744873047,3.249518632888794,0.21933339536190033,3.6103227138519287,54829,54829,0.1875,0.545024037361145,2.1417880058288574
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",-0.022943634539842606,0.33202415704727173,0.06649068742990494,-0.024651983752846718,0.06593766063451767,-0.00265352800488472,0.020202264189720154,0.13973845541477203,0.24465280771255493,0.33410751819610596,0.06845531612634659,0.16182079911231995,3.3213818073272705,1.938201665878296,0.1250000149011612,0.0393824577331543,0.5393824577331543,0.6929126381874084,3.702277898788452,0.3946283459663391,development_only,1.5999717712402344,0.19334499537944794,0.8918575644493103,0.982219398021698,0.5789473684210527,0.631578947368421,0.006016280502080917,"{'sha256': 'b7a2bb59ae1db1663bf7cce19ae7a3599442e0fe0961b2d0d559b6dbe21efa7b', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.11108164489269257,1.3006789684295654,0.9941427111625671,base,ripii,0.8807544708251953,1.6063318252563477,1.3760567903518677,1.0000001192092896,1.5467599630355835,ridge fit on train features; scored once on test,research,1.3148386478424072,0.8995956778526306,True,0.34489312767982483,research/results/development/objective_study_v1/runs/base/seed_907,0.45598503947257996,907,1.8167352676391602,70% train / 15% validation / 15% held-out test,0.44592878222465515,0.4962460994720459,0.5450195074081421,3.702277898788452,0.0283392071723938,3.3213818073272705,54829,54829,0.1875,0.5406246185302734,1.9590950012207031
